Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[individual]	Characteristics[developmental stage]	Characteristics[organism part]	Characteristics[sampling site]	Characteristics[karyotype]	Comment[additional information]	Characteristics[block]	Material Type	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Comment[ORIENTATION]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Factor Value[developmental stage]	Factor Value[organism part]
HDBR604	ERS1221947	SAMEA4050837	Homo sapiens	11885	12 post conception weeks	temporal lobe	right	46, xy	 	sequencing batch:FC2014_043	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR604	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR604_CCGTCC_L007	sequencing assay	ERX1544673	HDBR604_CCGTCC_L007_1.fq.gz	HDBR604_CCGTCC_L007_1.fq.gz	ERR1473566	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473566/ERR1473566_1.fastq.gz	200	101	12 post conception weeks	temporal lobe
HDBR604	ERS1221947	SAMEA4050837	Homo sapiens	11885	12 post conception weeks	temporal lobe	right	46, xy	 	sequencing batch:FC2014_043	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR604	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR604_CCGTCC_L007	sequencing assay	ERX1544673	HDBR604_CCGTCC_L007_2.fq.gz	HDBR604_CCGTCC_L007_2.fq.gz	ERR1473566	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473566/ERR1473566_2.fastq.gz	200	101	12 post conception weeks	temporal lobe
HDBR619	ERS1221948	SAMEA4050838	Homo sapiens	1110	11 post conception weeks	temporal lobe	right	unknown	 	sequencing batch:FC2014_047	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR619	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR619_TTAGGC_L003	sequencing assay	ERX1544674	HDBR619_TTAGGC_L003_1.fq.gz	HDBR619_TTAGGC_L003_1.fq.gz	ERR1473567	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473567/ERR1473567_1.fastq.gz	200	101	11 post conception weeks	temporal lobe
HDBR619	ERS1221948	SAMEA4050838	Homo sapiens	1110	11 post conception weeks	temporal lobe	right	unknown	 	sequencing batch:FC2014_047	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR619	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR619_TTAGGC_L003	sequencing assay	ERX1544674	HDBR619_TTAGGC_L003_2.fq.gz	HDBR619_TTAGGC_L003_2.fq.gz	ERR1473567	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473567/ERR1473567_2.fastq.gz	200	101	11 post conception weeks	temporal lobe
HDBR643	ERS1221949	SAMEA4050839	Homo sapiens	11833	11 post conception weeks	temporal lobe	right	46, xx	 	sequencing batch:FC2014_044	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR643	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR643_GGCTAC_L001	sequencing assay	ERX1544675	HDBR643_GGCTAC_L001_1.fq.gz	HDBR643_GGCTAC_L001_1.fq.gz	ERR1473568	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473568/ERR1473568_1.fastq.gz	200	101	11 post conception weeks	temporal lobe
HDBR643	ERS1221949	SAMEA4050839	Homo sapiens	11833	11 post conception weeks	temporal lobe	right	46, xx	 	sequencing batch:FC2014_044	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR643	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR643_GGCTAC_L001	sequencing assay	ERX1544675	HDBR643_GGCTAC_L001_2.fq.gz	HDBR643_GGCTAC_L001_2.fq.gz	ERR1473568	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473568/ERR1473568_2.fastq.gz	200	101	11 post conception weeks	temporal lobe
HDBR741	ERS1221950	SAMEA4050840	Homo sapiens	1851	Carnegie Stage 23	temporal lobe	 	unknown	 	sequencing batch:FC2014_048	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR741	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR741_TGACCA_L006	sequencing assay	ERX1544676	HDBR741_TGACCA_L006_1.fq.gz	HDBR741_TGACCA_L006_1.fq.gz	ERR1473569	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473569/ERR1473569_1.fastq.gz	200	101	Carnegie Stage 23	temporal lobe
HDBR741	ERS1221950	SAMEA4050840	Homo sapiens	1851	Carnegie Stage 23	temporal lobe	 	unknown	 	sequencing batch:FC2014_048	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR741	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR741_TGACCA_L006	sequencing assay	ERX1544676	HDBR741_TGACCA_L006_2.fq.gz	HDBR741_TGACCA_L006_2.fq.gz	ERR1473569	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473569/ERR1473569_2.fastq.gz	200	101	Carnegie Stage 23	temporal lobe
HDBR828	ERS1221951	SAMEA4050841	Homo sapiens	1117	15 post conception weeks	temporal lobe	left	unknown	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR828	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR828_ACTGAT_L007	sequencing assay	ERX1544677	HDBR828_ACTGAT_L007_1.fq.gz	HDBR828_ACTGAT_L007_1.fq.gz	ERR1473570	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473570/ERR1473570_1.fastq.gz	200	101	15 post conception weeks	temporal lobe
HDBR828	ERS1221951	SAMEA4050841	Homo sapiens	1117	15 post conception weeks	temporal lobe	left	unknown	 	sequencing batch:FC2014_050	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR828	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR828_ACTGAT_L007	sequencing assay	ERX1544677	HDBR828_ACTGAT_L007_2.fq.gz	HDBR828_ACTGAT_L007_2.fq.gz	ERR1473570	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473570/ERR1473570_2.fastq.gz	200	101	15 post conception weeks	temporal lobe
HDBR873	ERS1221952	SAMEA4050842	Homo sapiens	1123	11 post conception weeks	temporal lobe	left	unknown	 	sequencing batch:FC2014_065	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR873	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR873_GGCTAC_L004	sequencing assay	ERX1544678	HDBR873_GGCTAC_L004_1.fq.gz	HDBR873_GGCTAC_L004_1.fq.gz	ERR1473571	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473571/ERR1473571_1.fastq.gz	200	101	11 post conception weeks	temporal lobe
HDBR873	ERS1221952	SAMEA4050842	Homo sapiens	1123	11 post conception weeks	temporal lobe	left	unknown	 	sequencing batch:FC2014_065	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR873	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR873_GGCTAC_L004	sequencing assay	ERX1544678	HDBR873_GGCTAC_L004_2.fq.gz	HDBR873_GGCTAC_L004_2.fq.gz	ERR1473571	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473571/ERR1473571_2.fastq.gz	200	101	11 post conception weeks	temporal lobe
HDBR874	ERS1221953	SAMEA4050843	Homo sapiens	1111	11 post conception weeks	temporal lobe	right	unknown	 	sequencing batch:FC2014_065	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR874	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR874_CGTACG_L004	sequencing assay	ERX1544679	HDBR874_CGTACG_L004_1.fq.gz	HDBR874_CGTACG_L004_1.fq.gz	ERR1473572	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473572/ERR1473572_1.fastq.gz	200	101	11 post conception weeks	temporal lobe
HDBR874	ERS1221953	SAMEA4050843	Homo sapiens	1111	11 post conception weeks	temporal lobe	right	unknown	 	sequencing batch:FC2014_065	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR874	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR874_CGTACG_L004	sequencing assay	ERX1544679	HDBR874_CGTACG_L004_2.fq.gz	HDBR874_CGTACG_L004_2.fq.gz	ERR1473572	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473572/ERR1473572_2.fastq.gz	200	101	11 post conception weeks	temporal lobe
HDBR329	ERS1221954	SAMEA4050844	Homo sapiens	11820	9 post conception weeks	temporal lobe	right	46, xx	slice 1 of 2	sequencing batch:FC2014_032	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR329	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR329_ATGTCA_L007	sequencing assay	ERX1544680	HDBR329_ATGTCA_L007_1.fq.gz	HDBR329_ATGTCA_L007_1.fq.gz	ERR1473573	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473573/ERR1473573_1.fastq.gz	200	101	9 post conception weeks	temporal lobe
HDBR329	ERS1221954	SAMEA4050844	Homo sapiens	11820	9 post conception weeks	temporal lobe	right	46, xx	slice 1 of 2	sequencing batch:FC2014_032	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR329	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR329_ATGTCA_L007	sequencing assay	ERX1544680	HDBR329_ATGTCA_L007_2.fq.gz	HDBR329_ATGTCA_L007_2.fq.gz	ERR1473573	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/003/ERR1473573/ERR1473573_2.fastq.gz	200	101	9 post conception weeks	temporal lobe
HDBR407	ERS1221955	SAMEA4050845	Homo sapiens	11845	9 post conception weeks	temporal lobe	left	46, xy	slice 1 of 2	sequencing batch:FC2014_043	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR407	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR407_GGCTAC_L001	sequencing assay	ERX1544681	HDBR407_GGCTAC_L001_1.fq.gz	HDBR407_GGCTAC_L001_1.fq.gz	ERR1473574	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473574/ERR1473574_1.fastq.gz	200	101	9 post conception weeks	temporal lobe
HDBR407	ERS1221955	SAMEA4050845	Homo sapiens	11845	9 post conception weeks	temporal lobe	left	46, xy	slice 1 of 2	sequencing batch:FC2014_043	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR407	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR407_GGCTAC_L001	sequencing assay	ERX1544681	HDBR407_GGCTAC_L001_2.fq.gz	HDBR407_GGCTAC_L001_2.fq.gz	ERR1473574	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/004/ERR1473574/ERR1473574_2.fastq.gz	200	101	9 post conception weeks	temporal lobe
HDBR417	ERS1221956	SAMEA4050846	Homo sapiens	11845	9 post conception weeks	temporal lobe	right	46, xy	slice 1 of 2	sequencing batch:FC2014_043	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR417	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR417_TTAGGC_L003	sequencing assay	ERX1544682	HDBR417_TTAGGC_L003_1.fq.gz	HDBR417_TTAGGC_L003_1.fq.gz	ERR1473575	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473575/ERR1473575_1.fastq.gz	200	101	9 post conception weeks	temporal lobe
HDBR417	ERS1221956	SAMEA4050846	Homo sapiens	11845	9 post conception weeks	temporal lobe	right	46, xy	slice 1 of 2	sequencing batch:FC2014_043	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR417	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR417_TTAGGC_L003	sequencing assay	ERX1544682	HDBR417_TTAGGC_L003_2.fq.gz	HDBR417_TTAGGC_L003_2.fq.gz	ERR1473575	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/005/ERR1473575/ERR1473575_2.fastq.gz	200	101	9 post conception weeks	temporal lobe
HDBR425	ERS1221957	SAMEA4050847	Homo sapiens	11851	9 post conception weeks	temporal lobe	right	46, xx	slice 1 of 2	sequencing batch:FC2014_043	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR425	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR425_CTTGTA_L005	sequencing assay	ERX1544683	HDBR425_CTTGTA_L005_1.fq.gz	HDBR425_CTTGTA_L005_1.fq.gz	ERR1473576	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473576/ERR1473576_1.fastq.gz	200	101	9 post conception weeks	temporal lobe
HDBR425	ERS1221957	SAMEA4050847	Homo sapiens	11851	9 post conception weeks	temporal lobe	right	46, xx	slice 1 of 2	sequencing batch:FC2014_043	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR425	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR425_CTTGTA_L005	sequencing assay	ERX1544683	HDBR425_CTTGTA_L005_2.fq.gz	HDBR425_CTTGTA_L005_2.fq.gz	ERR1473576	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/006/ERR1473576/ERR1473576_2.fastq.gz	200	101	9 post conception weeks	temporal lobe
HDBR443	ERS1221958	SAMEA4050848	Homo sapiens	11873	9 post conception weeks	temporal lobe	right	46, xx	slice 1 of 2	sequencing batch:FC2014_066	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR443	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR443_ACAGTG_L004	sequencing assay	ERX1544684	HDBR443_ACAGTG_L004_1.fq.gz	HDBR443_ACAGTG_L004_1.fq.gz	ERR1473577	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473577/ERR1473577_1.fastq.gz	200	101	9 post conception weeks	temporal lobe
HDBR443	ERS1221958	SAMEA4050848	Homo sapiens	11873	9 post conception weeks	temporal lobe	right	46, xx	slice 1 of 2	sequencing batch:FC2014_066	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR443	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR443_ACAGTG_L004	sequencing assay	ERX1544684	HDBR443_ACAGTG_L004_2.fq.gz	HDBR443_ACAGTG_L004_2.fq.gz	ERR1473577	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/007/ERR1473577/ERR1473577_2.fastq.gz	200	101	9 post conception weeks	temporal lobe
HDBR527	ERS1221959	SAMEA4050849	Homo sapiens	11907	16 post conception weeks	temporal lobe	right	46, xx	slice 1 of 2	sequencing batch:FC2014_054	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR527	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR527_TGACCA_L004	sequencing assay	ERX1544685	HDBR527_TGACCA_L004_1.fq.gz	HDBR527_TGACCA_L004_1.fq.gz	ERR1473578	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473578/ERR1473578_1.fastq.gz	200	101	16 post conception weeks	temporal lobe
HDBR527	ERS1221959	SAMEA4050849	Homo sapiens	11907	16 post conception weeks	temporal lobe	right	46, xx	slice 1 of 2	sequencing batch:FC2014_054	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR527	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR527_TGACCA_L004	sequencing assay	ERX1544685	HDBR527_TGACCA_L004_2.fq.gz	HDBR527_TGACCA_L004_2.fq.gz	ERR1473578	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/008/ERR1473578/ERR1473578_2.fastq.gz	200	101	16 post conception weeks	temporal lobe
HDBR575	ERS1221960	SAMEA4050850	Homo sapiens	1118	12 post conception weeks	temporal lobe	right	unknown	slice 1 of 2	sequencing batch:FC2014_055	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR575	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR575_GGCTAC_L007	sequencing assay	ERX1544686	HDBR575_GGCTAC_L007_1.fq.gz	HDBR575_GGCTAC_L007_1.fq.gz	ERR1473579	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473579/ERR1473579_1.fastq.gz	200	101	12 post conception weeks	temporal lobe
HDBR575	ERS1221960	SAMEA4050850	Homo sapiens	1118	12 post conception weeks	temporal lobe	right	unknown	slice 1 of 2	sequencing batch:FC2014_055	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR575	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR575_GGCTAC_L007	sequencing assay	ERX1544686	HDBR575_GGCTAC_L007_2.fq.gz	HDBR575_GGCTAC_L007_2.fq.gz	ERR1473579	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/009/ERR1473579/ERR1473579_2.fastq.gz	200	101	12 post conception weeks	temporal lobe
HDBR581	ERS1221961	SAMEA4050851	Homo sapiens	11834	12 post conception weeks	temporal lobe	left	46, xy	slice 1 of 2	sequencing batch:FC2014_055	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR581	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR581_GTTTCG_L008	sequencing assay	ERX1544687	HDBR581_GTTTCG_L008_1.fq.gz	HDBR581_GTTTCG_L008_1.fq.gz	ERR1473580	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473580/ERR1473580_1.fastq.gz	200	101	12 post conception weeks	temporal lobe
HDBR581	ERS1221961	SAMEA4050851	Homo sapiens	11834	12 post conception weeks	temporal lobe	left	46, xy	slice 1 of 2	sequencing batch:FC2014_055	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR581	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR581_GTTTCG_L008	sequencing assay	ERX1544687	HDBR581_GTTTCG_L008_2.fq.gz	HDBR581_GTTTCG_L008_2.fq.gz	ERR1473580	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/000/ERR1473580/ERR1473580_2.fastq.gz	200	101	12 post conception weeks	temporal lobe
HDBR585	ERS1221962	SAMEA4050852	Homo sapiens	11834	12 post conception weeks	temporal lobe	right	46, xy	slice 1 of 2	sequencing batch:FC2014_058	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR585	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR585_AGTTCC_L001	sequencing assay	ERX1544688	HDBR585_AGTTCC_L001_1.fq.gz	HDBR585_AGTTCC_L001_1.fq.gz	ERR1473581	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473581/ERR1473581_1.fastq.gz	200	101	12 post conception weeks	temporal lobe
HDBR585	ERS1221962	SAMEA4050852	Homo sapiens	11834	12 post conception weeks	temporal lobe	right	46, xy	slice 1 of 2	sequencing batch:FC2014_058	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR585	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR585_AGTTCC_L001	sequencing assay	ERX1544688	HDBR585_AGTTCC_L001_2.fq.gz	HDBR585_AGTTCC_L001_2.fq.gz	ERR1473581	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/001/ERR1473581/ERR1473581_2.fastq.gz	200	101	12 post conception weeks	temporal lobe
HDBR607	ERS1221963	SAMEA4050853	Homo sapiens	11885	12 post conception weeks	temporal lobe	left	46, xy	slice 1 of 2	sequencing batch:FC2014_043	organism part	P-MTAB-50473	HDBR - www.HDBR.org	P-MTAB-50722	 HDBR - www.HDBR.org	P-MTAB-50723	AROS - arosab.com	P-MTAB-50724	HDBR607	PAIRED	RANDOM	TRANSCRIPTOMIC	first strand	RNA-Seq	100	50	5'-3'-3'-5'	P-MTAB-50725	AROS - arosab.com	HDBR607_ATCACG_L008	sequencing assay	ERX1544689	HDBR607_ATCACG_L008_1.fq.gz	HDBR607_ATCACG_L008_1.fq.gz	ERR1473582	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR147/002/ERR1473582/ERR1473582_1.fastq.gz	200	101	12 post conception weeks	temporal lobe
